price,address,features,is_active,url
1600000,"1712 W Augusta Blvd #D, Chicago, IL 60622","5 bds, 5 ba, 3,510 sqft",Active,https://www.zillow.com/homedetails/1712-W-Augusta-Blvd-D-Chicago-IL-60622/2052880783_zpid/
2450000,"1243 N Marion Ct, Chicago, IL 60622","5 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1243-N-Marion-Ct-Chicago-IL-60622/87717053_zpid/
1225000,"1650 W Division St #C, Chicago, IL 60622","4 bds, 4 ba, 2,895 sqft",Active,https://www.zillow.com/homedetails/1650-W-Division-St-C-Chicago-IL-60622/2071928270_zpid/
615000,"934 N Winchester Ave APT 2, Chicago, IL 60622","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/934-N-Winchester-Ave-APT-2-Chicago-IL-60622/345326678_zpid/
625000,"910 N Wood St UNIT 2, Chicago, IL 60622","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/910-N-Wood-St-UNIT-2-Chicago-IL-60622/339921488_zpid/
765000,"1648 W Ontario St, Chicago, IL 60622","6 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1648-W-Ontario-St-Chicago-IL-60622/2095610966_zpid/
495000,"1628 W Blackhawk St, Chicago, IL 60622","-- bds, -- ba, -- sqft",Active,https://www.zillow.com/homedetails/1628-W-Blackhawk-St-Chicago-IL-60622/345050480_zpid/
959000,"934 N Winchester Ave FLOOR 1, Chicago, IL 60622","3 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/934-N-Winchester-Ave-FLOOR-1-Chicago-IL-60622/2059957054_zpid/
989000,"1517 N Rockwell St, Chicago, IL 60622","9 bds, 5 ba, -- sqft",Active,https://www.zillow.com/homedetails/1517-N-Rockwell-St-Chicago-IL-60622/2073999253_zpid/
950000,"1936 W Ohio St, Chicago, IL 60622","8 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1936-W-Ohio-St-Chicago-IL-60622/2125302508_zpid/
890000,"2352 W Potomac Ave UNIT 1, Chicago, IL 60622","3 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2352-W-Potomac-Ave-UNIT-1-Chicago-IL-60622/332930990_zpid/
979900,"2751 W Haddon Ave, Chicago, IL 60622","10 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/2751-W-Haddon-Ave-Chicago-IL-60622/3792992_zpid/
775000,"910 N Wood St #3, Chicago, IL 60622","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/910-N-Wood-St-3-Chicago-IL-60622/339921682_zpid/
1300000,"2257 W Hirsch St, Chicago, IL 60622","8 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/2257-W-Hirsch-St-Chicago-IL-60622/2092326418_zpid/
999000,"1601 W Ohio St #2, Chicago, IL 60622","3 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/1601-W-Ohio-St-2-Chicago-IL-60622/2079083918_zpid/
1249000,"1219 N California Ave, Chicago, IL 60622","11 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1219-N-California-Ave-Chicago-IL-60622/2128288437_zpid/
1200000,"1409 N Campbell Ave, Chicago, IL 60622","10 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1409-N-Campbell-Ave-Chicago-IL-60622/2073853889_zpid/
649000,"(undisclosed Address), Chicago, IL 60622","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/Chicago-IL-60622/2057213118_zpid/
982500,"2411 W Walton St APT 2B, Chicago, IL 60622","3 bds, 3 ba, 2,509 sqft",Active,https://www.zillow.com/homedetails/2411-W-Walton-St-APT-2B-Chicago-IL-60622/101406468_zpid/
681999,"829 N Richmond St, Chicago, IL 60622","6 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/829-N-Richmond-St-Chicago-IL-60622/2068397335_zpid/
899000,"910 N Wood St #1, Chicago, IL 60622","3 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/910-N-Wood-St-1-Chicago-IL-60622/339921267_zpid/
825000,"2714 W Cortez St #1, Chicago, IL 60622","4 bds, 3 ba, 2,400 sqft",Active,https://www.zillow.com/homedetails/2714-W-Cortez-St-1-Chicago-IL-60622/344649772_zpid/
725000,"(undisclosed Address), Chicago, IL 60622","3 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/Chicago-IL-60622/2057213719_zpid/
10000000,"1130 N Ashland Ave, Chicago, IL 60622",0.46 acres lot ,Active,https://www.zillow.com/homedetails/1130-N-Ashland-Ave-Chicago-IL-60622/2060672456_zpid/
1125000,"1900 W Huron St, Chicago, IL 60622","11 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1900-W-Huron-St-Chicago-IL-60622/2105274570_zpid/
289000,"1020 N Rockwell St, Chicago, IL 60622","2,100 sqft lot ",Active,https://www.zillow.com/homedetails/1020-N-Rockwell-St-Chicago-IL-60622/101427960_zpid/
538000,"2651 W Augusta Blvd, Chicago, IL 60622","-- bds, -- ba, -- sqft",Active,https://www.zillow.com/homedetails/2651-W-Augusta-Blvd-Chicago-IL-60622/339471702_zpid/
645000,"1501 N Oakley Blvd, Chicago, IL 60622",2.78 acres lot ,Active,https://www.zillow.com/homedetails/1501-N-Oakley-Blvd-Chicago-IL-60622/2053551445_zpid/
299900,"2712 W Crystal St, Chicago, IL 60622","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/2712-W-Crystal-St-Chicago-IL-60622/101347809_zpid/
2500000,"1609 W Superior St, Chicago, IL 60622","3,485 sqft lot ",Active,https://www.zillow.com/homedetails/1609-W-Superior-St-Chicago-IL-60622/2074324144_zpid/
3100000,"700 N Ashland Ave, Chicago, IL 60622","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/700-N-Ashland-Ave-Chicago-IL-60622/306271794_zpid/
1099000,"1812-1814 W Grand Ave, Chicago, IL 60622","4,800 sqft lot ",Active,https://www.zillow.com/homedetails/1812-1814-W-Grand-Ave-Chicago-IL-60622/2053016357_zpid/
165000,"1224 S Tripp Ave, Chicago, IL 60623","6 bds, 3 ba, -- sqft",activated,https://www.zillow.com/homedetails/1224-S-Tripp-Ave-Chicago-IL-60623/2062900131_zpid/
199000,"1223 S Keeler Ave, Chicago, IL 60623","4 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/1223-S-Keeler-Ave-Chicago-IL-60623/3824304_zpid/
275000,"2259 S Avers Ave, Chicago, IL 60623","3 bds, 2 ba, 1,086 sqft",New,https://www.zillow.com/homedetails/2259-S-Avers-Ave-Chicago-IL-60623/126284202_zpid/
49900,"1304 S Karlov Ave, Chicago, IL 60623","5 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1304-S-Karlov-Ave-Chicago-IL-60623/2081712790_zpid/
269000,"(undisclosed Address), Chicago, IL 60623","8 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/Chicago-IL-60623/2127609380_zpid/
149000,"2245 S Homan Ave, Chicago, IL 60623","2 bds, 1 ba, 8,000 sqft",Active,https://www.zillow.com/homedetails/2245-S-Homan-Ave-Chicago-IL-60623/3826271_zpid/
260000,"2539 S Spaulding Ave, Chicago, IL 60623","4 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/2539-S-Spaulding-Ave-Chicago-IL-60623/347048506_zpid/
129900,"2826 W 23rd St, Chicago, IL 60623","2 bds, 1 ba, 880 sqft",Active,https://www.zillow.com/homedetails/2826-W-23rd-St-Chicago-IL-60623/3825538_zpid/
175000,"2435 S Whipple St, Chicago, IL 60623","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/2435-S-Whipple-St-Chicago-IL-60623/3825649_zpid/
390000,"1808 S Springfield Ave, Chicago, IL 60623","9 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1808-S-Springfield-Ave-Chicago-IL-60623/2141170260_zpid/
125900,"1523 S Homan Ave, Chicago, IL 60623","7 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/1523-S-Homan-Ave-Chicago-IL-60623/2130224822_zpid/
295000,"4027 W 25th St, Chicago, IL 60623","3 bds, 2 ba, 1,530 sqft",Active,https://www.zillow.com/homedetails/4027-W-25th-St-Chicago-IL-60623/3827503_zpid/
130000,"1824 S Harding Ave, Chicago, IL 60623","3 bds, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/1824-S-Harding-Ave-Chicago-IL-60623/2143770562_zpid/
260000,"3311 W Cermak Rd, Chicago, IL 60623","9 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/3311-W-Cermak-Rd-Chicago-IL-60623/2119246928_zpid/
349900,"2222 S Trumbull Ave, Chicago, IL 60623","3 bds, 2 ba, 1,571 sqft",Active,https://www.zillow.com/homedetails/2222-S-Trumbull-Ave-Chicago-IL-60623/2062847557_zpid/
350000,"1927 S Saint Louis Ave, Chicago, IL 60623","7 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/1927-S-Saint-Louis-Ave-Chicago-IL-60623/2119049104_zpid/
350000,"1621 S Harding Ave, Chicago, IL 60623","6 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1621-S-Harding-Ave-Chicago-IL-60623/2134364096_zpid/
419900,"3114 S Karlov Ave, Chicago, IL 60623","5 bds, 3 ba, 2,012 sqft",Active,https://www.zillow.com/homedetails/3114-S-Karlov-Ave-Chicago-IL-60623/3841284_zpid/
360000,"2301 S Sacramento Ave, Chicago, IL 60623","7 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/2301-S-Sacramento-Ave-Chicago-IL-60623/2143661105_zpid/
199000,"1248 S Tripp Ave, Chicago, IL 60623","5 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1248-S-Tripp-Ave-Chicago-IL-60623/2143770783_zpid/
264900,"3204 S Kedvale Ave, Chicago, IL 60623","3 bds, 2 ba, 1,000 sqft",Active,https://www.zillow.com/homedetails/3204-S-Kedvale-Ave-Chicago-IL-60623/3841382_zpid/
295000,"2622 S St Louis Ave, Chicago, IL 60623","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/2622-S-St-Louis-Ave-Chicago-IL-60623/2125091397_zpid/
210000,"2802 S Homan Ave, Chicago, IL 60623","7 bds, 3 ba, 1,620 sqft",Active,https://www.zillow.com/homedetails/2802-S-Homan-Ave-Chicago-IL-60623/3827097_zpid/
275000,"1655 S Ridgeway Ave, Chicago, IL 60623","9 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1655-S-Ridgeway-Ave-Chicago-IL-60623/2058732053_zpid/
199900,"1429 S Kenneth Ave, Chicago, IL 60623","3 bds, 2 ba, 704 sqft",New,https://www.zillow.com/homedetails/1429-S-Kenneth-Ave-Chicago-IL-60623/3824224_zpid/
159000,"1851 S Harding Ave APT 3, Chicago, IL 60623","3 bds, 2 ba, 2,000 sqft",New,https://www.zillow.com/homedetails/1851-S-Harding-Ave-APT-3-Chicago-IL-60623/62011706_zpid/
139000,"1851 S Harding Ave APT 1, Chicago, IL 60623","3 bds, 2 ba, 2,000 sqft",New,https://www.zillow.com/homedetails/1851-S-Harding-Ave-APT-1-Chicago-IL-60623/62011705_zpid/
400000,"1827 S Ridgeway Ave, Chicago, IL 60623","9 bds, 3 ba, -- sqft",activated,https://www.zillow.com/homedetails/1827-S-Ridgeway-Ave-Chicago-IL-60623/2121655246_zpid/
159000,"1851 S Harding Ave APT 2, Chicago, IL 60623","3 bds, 2 ba, 2,000 sqft",New,https://www.zillow.com/homedetails/1851-S-Harding-Ave-APT-2-Chicago-IL-60623/2080368490_zpid/
199000,"4129 W 21st St, Chicago, IL 60623","4 bds, 2 ba, -- sqft",activated,https://www.zillow.com/homedetails/4129-W-21st-St-Chicago-IL-60623/2100790541_zpid/
199999,"1218 S Tripp Ave UNIT 3, Chicago, IL 60623","3 bds, 2 ba, 1,200 sqft",Active,https://www.zillow.com/homedetails/1218-S-Tripp-Ave-UNIT-3-Chicago-IL-60623/89950950_zpid/
519000,"2215 S Sacramento Ave, Chicago, IL 60623","8 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2215-S-Sacramento-Ave-Chicago-IL-60623/2135837451_zpid/
429000,"1614 S Karlov Ave, Chicago, IL 60623","10 bds, 6 ba, -- sqft",Active,https://www.zillow.com/homedetails/1614-S-Karlov-Ave-Chicago-IL-60623/2092821385_zpid/
180000,"4128 W 21st St, Chicago, IL 60623","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/4128-W-21st-St-Chicago-IL-60623/2080150749_zpid/
189900,"1512 S Ridgeway Ave, Chicago, IL 60623","3 bds, 2 ba, 1,436 sqft",Active,https://www.zillow.com/homedetails/1512-S-Ridgeway-Ave-Chicago-IL-60623/80847831_zpid/
599900,"4308 W 31st St, Chicago, IL 60623","6 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/4308-W-31st-St-Chicago-IL-60623/343352634_zpid/
90000,"1508 S Komensky Ave, Chicago, IL 60623","5 bds, 3 ba, 1,300 sqft",Active,https://www.zillow.com/homedetails/1508-S-Komensky-Ave-Chicago-IL-60623/3824447_zpid/
850,"2238-46 S Ridgeway Ave, Chicago, IL 60623","10,713 sqft lot ",Active,https://www.zillow.com/homedetails/2238-46-S-Ridgeway-Ave-Chicago-IL-60623/346119446_zpid/
498000,"1851 S Harding Ave, Chicago, IL 60623","12 bds, 7 ba, -- sqft",Active,https://www.zillow.com/homedetails/1851-S-Harding-Ave-Chicago-IL-60623/62011704_zpid/
111000,"1512 S Karlov Ave, Chicago, IL 60623","4 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1512-S-Karlov-Ave-Chicago-IL-60623/2087750825_zpid/
139000,"1649 S Karlov Ave, Chicago, IL 60623","4 bds, 1 ba, 1,100 sqft",Active,https://www.zillow.com/homedetails/1649-S-Karlov-Ave-Chicago-IL-60623/2069842356_zpid/
420000,"1315 S Millard Ave, Chicago, IL 60623","8 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1315-S-Millard-Ave-Chicago-IL-60623/2069794663_zpid/
--,"3301 W Douglas Blvd, Chicago, IL 60623","6 bds, 4 ba, -- sqft",Auction,https://www.zillow.com/homedetails/3301-W-Douglas-Blvd-Chicago-IL-60623/2064327381_zpid/
349900,"2359 S Ridgeway Ave, Chicago, IL 60623","5 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2359-S-Ridgeway-Ave-Chicago-IL-60623/2098938488_zpid/
549900,"1530 S Spaulding Ave, Chicago, IL 60623","7 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/1530-S-Spaulding-Ave-Chicago-IL-60623/2102417700_zpid/
749000,"2542 S Albany Ave, Chicago, IL 60623","6 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/2542-S-Albany-Ave-Chicago-IL-60623/2068704274_zpid/
179900,"1449 S Avers Ave, Chicago, IL 60623","3 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/1449-S-Avers-Ave-Chicago-IL-60623/80852738_zpid/
265900,"2225 S Kirkland Ave, Chicago, IL 60623","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/2225-S-Kirkland-Ave-Chicago-IL-60623/345753514_zpid/
760000,"1536 S Kolin Ave, Chicago, IL 60623","11 bds, 8 ba, -- sqft",Active,https://www.zillow.com/homedetails/1536-S-Kolin-Ave-Chicago-IL-60623/2071500309_zpid/
299000,"1526 S Drake Ave, Chicago, IL 60623","6 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/1526-S-Drake-Ave-Chicago-IL-60623/2073809171_zpid/
17000,"1841 S Sawyer Ave, Chicago, IL 60623","2,614 sqft lot ",Active,https://www.zillow.com/homedetails/1841-S-Sawyer-Ave-Chicago-IL-60623/158720346_zpid/
30000,"1241 S Kildare Ave, Chicago, IL 60623","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/1241-S-Kildare-Ave-Chicago-IL-60623/158718048_zpid/
69900,"1229 S Kedzie Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1229-S-Kedzie-Ave-Chicago-IL-60623/158720575_zpid/
44000,"2512 S Sacramento Ave, Chicago, IL 60623","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/2512-S-Sacramento-Ave-Chicago-IL-60623/158721530_zpid/
99000,"1233 S Kedzie Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1233-S-Kedzie-Ave-Chicago-IL-60623/158720576_zpid/
6000,"1454 S Avers Ave, Chicago, IL 60623","3,485 sqft lot ",Active,https://www.zillow.com/homedetails/1454-S-Avers-Ave-Chicago-IL-60623/158719327_zpid/
99000,"1227 S Kedzie Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1227-S-Kedzie-Ave-Chicago-IL-60623/158720574_zpid/
99000,"1235 S Kedzie Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1235-S-Kedzie-Ave-Chicago-IL-60623/158720577_zpid/
99000,"1217 S Kedzie Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1217-S-Kedzie-Ave-Chicago-IL-60623/158720570_zpid/
99000,"1225 S Kedzie Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1225-S-Kedzie-Ave-Chicago-IL-60623/158720573_zpid/
99000,"1215 S Kedzie Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1215-S-Kedzie-Ave-Chicago-IL-60623/158720569_zpid/
122999,"2848 W 22nd Pl, Chicago, IL 60623","2,614 sqft lot ",Active,https://www.zillow.com/homedetails/2848-W-22nd-Pl-Chicago-IL-60623/2084715429_zpid/
35000,"2148 S Saint Louis Ave, Chicago, IL 60623","1,376 sqft lot ",Active,https://www.zillow.com/homedetails/2148-S-Saint-Louis-Ave-Chicago-IL-60623/2078143156_zpid/
129900,"1915 S Kedzie Ave, Chicago, IL 60623","6,250 sqft lot ",Active,https://www.zillow.com/homedetails/1915-S-Kedzie-Ave-Chicago-IL-60623/158720898_zpid/
30000,"1526 S Keeler Ave, Chicago, IL 60623","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/1526-S-Keeler-Ave-Chicago-IL-60623/158718491_zpid/
30000,"1524 S Keeler Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1524-S-Keeler-Ave-Chicago-IL-60623/158718490_zpid/
30000,"1431 S Keeler Ave, Chicago, IL 60623","3,485 sqft lot ",Active,https://www.zillow.com/homedetails/1431-S-Keeler-Ave-Chicago-IL-60623/158718365_zpid/
20000,"1855 S Komensky Ave, Chicago, IL 60623","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/1855-S-Komensky-Ave-Chicago-IL-60623/158718982_zpid/
45000,"1327 S Sawyer Ave, Chicago, IL 60623","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1327-S-Sawyer-Ave-Chicago-IL-60623/158719662_zpid/
7000,"1528 S Kolin Ave, Chicago, IL 60623","3,485 sqft lot ",Active,https://www.zillow.com/homedetails/1528-S-Kolin-Ave-Chicago-IL-60623/2079961541_zpid/
8000,"1239 S Kostner Ave, Chicago, IL 60623","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/1239-S-Kostner-Ave-Chicago-IL-60623/3824277_zpid/
30000,"1418 S Keeler Ave, Chicago, IL 60623","3,485 sqft lot ",Active,https://www.zillow.com/homedetails/1418-S-Keeler-Ave-Chicago-IL-60623/158718344_zpid/
30000,"1404 S Kedvale Ave, Chicago, IL 60623","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/1404-S-Kedvale-Ave-Chicago-IL-60623/158718367_zpid/
129900,"1936 S Kedzie Ave, Chicago, IL 60623","6,250 sqft lot ",Active,https://www.zillow.com/homedetails/1936-S-Kedzie-Ave-Chicago-IL-60623/158720488_zpid/
28900,"1349 S Springfield Ave, Chicago, IL 60623","3,485 sqft lot ",Active,https://www.zillow.com/homedetails/1349-S-Springfield-Ave-Chicago-IL-60623/245678219_zpid/
7000,"1438 S Komensky Ave, Chicago, IL 60623","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/1438-S-Komensky-Ave-Chicago-IL-60623/158718419_zpid/
400000,"3220 W Ogden Ave, Chicago, IL 60623",0.57 acres lot ,Active,https://www.zillow.com/homedetails/3220-W-Ogden-Ave-Chicago-IL-60623/2094285891_zpid/
45000,"3252 W 23rd St, Chicago, IL 60623",0.25 acres lot ,Active,https://www.zillow.com/homedetails/3252-W-23rd-St-Chicago-IL-60623/2137175085_zpid/
39900,"1624 S Springfield Ave, Chicago, IL 60623","6,098 sqft lot ",Active,https://www.zillow.com/homedetails/1624-S-Springfield-Ave-Chicago-IL-60623/101457284_zpid/
154900,"3343 W Warren Blvd UNIT 1, Chicago, IL 60624","3 bds, 1 ba, 1,100 sqft",New,https://www.zillow.com/homedetails/3343-W-Warren-Blvd-UNIT-1-Chicago-IL-60624/63696820_zpid/
315000,"3821 W Fillmore St, Chicago, IL 60624","10 bds, 4 ba, -- sqft",activated,https://www.zillow.com/homedetails/3821-W-Fillmore-St-Chicago-IL-60624/2103825558_zpid/
310000,"3834 W Polk St, Chicago, IL 60624","9 bds, 3 ba, -- sqft",activated,https://www.zillow.com/homedetails/3834-W-Polk-St-Chicago-IL-60624/2068453066_zpid/
149900,"432 N Lawndale Ave, Chicago, IL 60624","4 bds, 2 ba, 1,428 sqft",activated,https://www.zillow.com/homedetails/432-N-Lawndale-Ave-Chicago-IL-60624/3810280_zpid/
254999,"628 N Drake Ave, Chicago, IL 60624","7 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/628-N-Drake-Ave-Chicago-IL-60624/2057687003_zpid/
389999,"650 N Ridgeway Ave, Chicago, IL 60624","3 bds, 2 ba, 1,445 sqft",Active,https://www.zillow.com/homedetails/650-N-Ridgeway-Ave-Chicago-IL-60624/2056069456_zpid/
184900,"3820 W Huron St, Chicago, IL 60624","6 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/3820-W-Huron-St-Chicago-IL-60624/2053811738_zpid/
250000,"4519 W Washington Blvd, Chicago, IL 60624","5 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/4519-W-Washington-Blvd-Chicago-IL-60624/2122424995_zpid/
65000,"3913 W Polk St, Chicago, IL 60624","3 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/3913-W-Polk-St-Chicago-IL-60624/3811680_zpid/
239900,"714 N Christiana Ave, Chicago, IL 60624","7 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/714-N-Christiana-Ave-Chicago-IL-60624/2130907161_zpid/
105000,"527 N Springfield Ave, Chicago, IL 60624","3 bds, 1 ba, 1,000 sqft",New,https://www.zillow.com/homedetails/527-N-Springfield-Ave-Chicago-IL-60624/3810120_zpid/
390000,"(undisclosed Address), Chicago, IL 60624","3 bds, 3 ba, 1,718 sqft",Active,https://www.zillow.com/homedetails/Chicago-IL-60624/342158487_zpid/
290000,"4116 W Arthington St, Chicago, IL 60624","8 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/4116-W-Arthington-St-Chicago-IL-60624/2083424927_zpid/
149900,"3539 W Grenshaw St, Chicago, IL 60624","6 bds, 3 ba, -- sqft",activated,https://www.zillow.com/homedetails/3539-W-Grenshaw-St-Chicago-IL-60624/2057142885_zpid/
499900,"3930 W Lexington St, Chicago, IL 60624","8 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/3930-W-Lexington-St-Chicago-IL-60624/2118559388_zpid/
149900,"3430 W Flournoy St, Chicago, IL 60624","8 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/3430-W-Flournoy-St-Chicago-IL-60624/2082718214_zpid/
389999,"648 N Ridgeway Ave, Chicago, IL 60624","3 bds, 2 ba, 1,445 sqft",Active,https://www.zillow.com/homedetails/648-N-Ridgeway-Ave-Chicago-IL-60624/2056127010_zpid/
650000,"341 S Trumbull Ave, Chicago, IL 60624","11 bds, 4 ba, -- sqft",New,https://www.zillow.com/homedetails/341-S-Trumbull-Ave-Chicago-IL-60624/2064323336_zpid/
150000,"3409 W Fulton Blvd, Chicago, IL 60624","4 bds, 1 ba, 2,060 sqft",Active,https://www.zillow.com/homedetails/3409-W-Fulton-Blvd-Chicago-IL-60624/3810578_zpid/
389900,"4533 W Gladys Ave, Chicago, IL 60624","5 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/4533-W-Gladys-Ave-Chicago-IL-60624/2060438611_zpid/
145000,"746 S Kilbourn Ave, Chicago, IL 60624","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/746-S-Kilbourn-Ave-Chicago-IL-60624/2143708562_zpid/
575000,"3216 W Walnut St, Chicago, IL 60624","5 bds, 3 ba, 2,950 sqft",Active,https://www.zillow.com/homedetails/3216-W-Walnut-St-Chicago-IL-60624/2122509352_zpid/
285000,"4033 W Monroe St, Chicago, IL 60624","6 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/4033-W-Monroe-St-Chicago-IL-60624/2143198099_zpid/
269000,"4049 W Van Buren St, Chicago, IL 60624","7 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/4049-W-Van-Buren-St-Chicago-IL-60624/2113847593_zpid/
114000,"124 N Keeler Ave #2, Chicago, IL 60624","3 bds, 1 ba, 2,000 sqft",Active,https://www.zillow.com/homedetails/124-N-Keeler-Ave-2-Chicago-IL-60624/3809941_zpid/
129900,"413 N Springfield Ave, Chicago, IL 60624","4 bds, 2 ba, 977 sqft",Active,https://www.zillow.com/homedetails/413-N-Springfield-Ave-Chicago-IL-60624/3810211_zpid/
75000,"4117 W Van Buren St, Chicago, IL 60624","3 bds, 1 ba, 1,452 sqft",Active,https://www.zillow.com/homedetails/4117-W-Van-Buren-St-Chicago-IL-60624/2055232262_zpid/
354900,"4123 W Washington Blvd, Chicago, IL 60624","10 bds, 6 ba, -- sqft",Active,https://www.zillow.com/homedetails/4123-W-Washington-Blvd-Chicago-IL-60624/2103671255_zpid/
217900,"726 N Avers Ave, Chicago, IL 60624","5 bds, 2 ba, -- sqft",activated,https://www.zillow.com/homedetails/726-N-Avers-Ave-Chicago-IL-60624/2077945614_zpid/
649900,"4316 W Adams St, Chicago, IL 60624","14 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/4316-W-Adams-St-Chicago-IL-60624/2119333080_zpid/
525000,"3622 W Franklin Blvd, Chicago, IL 60624","9 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/3622-W-Franklin-Blvd-Chicago-IL-60624/2092761053_zpid/
139900,"618 N Hamlin Ave, Chicago, IL 60624","4 bds, 2 ba, 714 sqft",Active,https://www.zillow.com/homedetails/618-N-Hamlin-Ave-Chicago-IL-60624/3810046_zpid/
295000,"3841 W Maypole Ave, Chicago, IL 60624","3 bds, 3 ba, 3,792 sqft",Active,https://www.zillow.com/homedetails/3841-W-Maypole-Ave-Chicago-IL-60624/3810495_zpid/
334000,"622 N Spaulding Ave, Chicago, IL 60624","6 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/622-N-Spaulding-Ave-Chicago-IL-60624/2134260479_zpid/
475000,"306 N Hamlin Ave, Chicago, IL 60624","9 bds, 6 ba, -- sqft",Active,https://www.zillow.com/homedetails/306-N-Hamlin-Ave-Chicago-IL-60624/2087118221_zpid/
